시도명,시군구명,읍면동명,월_평균_소득_금액,지출_총금액,좌표
서울특별시,강남구,신사동,7530577.0,179590337000,"[[[[127.02190765991858, 37.51711061354557], [127.01952529624154, 37.51611257984798], [127.01949421508716, 37.51621648747208], [127.01945553876251, 37.516346011563016], [127.01943276459215, 37.51642203207176], [127.0194115728236, 37.51649326804554], [127.0193834865847, 37.51658759759035], [127.01934640344408, 37.51671149017026], [127.01931514101003, 37.51681623569046], [127.0192990801264, 37.516869450942856], [127.01927840809685, 37.51693928125507], [127.01926851840392, 37.51697223217084], [127.01926481118849, 37.51698462142486], [127.01923814855776, 37.517073598796394], [127.0190085584942, 37.517842011476326], [127.01885739486929, 37.51834856469004], [127.01880422597102, 37.51852651917761], [127.01873199985994, 37.518767825434765], [127.0184737908733, 37.519631971819344], [127.01839431737152, 37.51989834456516], [127.01833921339474, 37.520082777231885], [127.01831218683316, 37.52017287163396], [127.01826944859012, 37.52031647838867], [127.01782245481361, 37.52181196824841], [127.01996479353502, 37.52289987523286], [127.02855140361122, 37.527259668015134], [127.03064935800306, 37.5283245050497], [127.0307981545756, 37.52839798939666], [127.03094943909745, 37.52846831945496], [127.03110289480544, 37.5285355403443], [127.03116855588502, 37.528562616778686], [127.0312584764514, 37.52859969711735], [127.03141600288477, 37.528660474463685], [127.03143661849312, 37.52866790244646], [127.03157560990157, 37.528718007490205], [127.03173689015938, 37.52877217015364], [127.03182190844049, 37.52879888087165], [127.03189988906105, 37.52882337689286], [127.032064481855, 37.52887091594768], [127.03222622205418, 37.52891389648328], [127.03223065732513, 37.52891507563253], [127.03239825706636, 37.52895585598232], [127.03247216187224, 37.5289721266128], [127.0325669076093, 37.52899298679083], [127.03266734365153, 37.529013097566995], [127.03273680148126, 37.52902700859945], [127.0329077461073, 37.52905737184748], [127.0330795830779, 37.52908407657272], [127.03311010796904, 37.52908814991572], [127.03325228973857, 37.529107113767544], [127.0333439203287, 37.52911764876453], [127.03342570792468, 37.529127060107164], [127.03355799914269, 37.5291392237558], [127.0335996562364, 37.52914305969327], [127.03374694825756, 37.52915371439419], [127.03377413489105, 37.52915568014986], [127.03394879303299, 37.52916464226271], [127.03398996256927, 37.52916589234289], [127.03412378902246, 37.52916994598735], [127.03417050174527, 37.529170455658885], [127.03429897588362, 37.52917187067131], [127.03442665682716, 37.529170393573445], [127.03447414970417, 37.52916984874424], [127.03461663842589, 37.52916545709678], [127.03464915232166, 37.529164447876994], [127.03467168784088, 37.529163279270655], [127.03482397227508, 37.52915538876526], [127.0349982702012, 37.52914280665526], [127.03517226099541, 37.529126629408424], [127.03534568442375, 37.5291068480908], [127.03539383074572, 37.52910038317236], [127.03551829166808, 37.529083679015], [127.03569010522133, 37.52905687890967], [127.03586102322777, 37.52902642077796], [127.03603105710529, 37.52899258392865], [127.03619968629393, 37.52895508921009], [127.03623385972806, 37.528946753983206], [127.03636723898052, 37.52891420682974], [127.04069391721204, 37.5278109168226], [127.04062794388285, 37.52762445986452], [127.03915391072887, 37.523456711601746], [127.03905849923869, 37.5231805238865], [127.03842650290619, 37.52297997233052], [127.03698785521867, 37.522523437351374], [127.03472508312028, 37.52180499280282], [127.03246235449895, 37.52108677509775], [127.0301996692327, 37.520368522950896], [127.0280648314727, 37.519690743508015], [127.02793702265373, 37.519636991729534], [127.02624620154333, 37.51892867057088], [127.02567435052491, 37.518689178068016], [127.02341173553359, 37.51774104158384], [127.02190765991858, 37.51711061354557]]], [[[127.01318773696728, 37.52260534795632], [127.01317960045583, 37.52258619360018], [127.01317710071716, 37.52258795979773], [127.01317164880014, 37.52259182560556], [127.01311904079897, 37.522626762371694], [127.01306924921995, 37.52265982476859], [127.0129322938747, 37.52275077553602], [127.01273917804974, 37.522878492098194], [127.01261041114844, 37.52296345009253], [127.01259106894084, 37.522976209999946], [127.011948970083, 37.523387626819755], [127.01184775583276, 37.52345362460077], [127.01163044094803, 37.52359530687356], [127.01139864651478, 37.52374618010548], [127.01059531089771, 37.52427043450022], [127.01027463651133, 37.524480922135965], [127.00983513015997, 37.52476941645518], [127.00966695761956, 37.52487976401919], [127.00958363471199, 37.524934433101315], [127.00920095406983, 37.52518532262754], [127.00894351731921, 37.525356951587696], [127.00888881270578, 37.525393418276416], [127.00857826409263, 37.52559503484501], [127.00858413596852, 37.52560105313928], [127.00858621771383, 37.525603197382395], [127.00875504253902, 37.52577099744196], [127.00883495222978, 37.525849550254435], [127.00888589856191, 37.52589961536732], [127.00889912448106, 37.52591261589615], [127.00897371712523, 37.52598779021462], [127.00935062113959, 37.52637969853039], [127.00944431283938, 37.526474017414714], [127.00958309141902, 37.52661309456831], [127.00986523273949, 37.5268991407654], [127.00991017306919, 37.52694710653435], [127.00994619778814, 37.52698557643914], [127.00996246776681, 37.52700302754259], [127.00997077242218, 37.527011478277984], [127.01000100405848, 37.52704188467839], [127.01007607496851, 37.52712486086496], [127.01008479836692, 37.52713450988456], [127.01023967016279, 37.52730568751893], [127.01043887318278, 37.527528227303335], [127.01047833828531, 37.52757230997796], [127.01054876002549, 37.527650564997984], [127.01141815928895, 37.52861654155465], [127.01229082121962, 37.52953604698242], [127.01240267918185, 37.52963517311957], [127.01245347134814, 37.52968018209784], [127.0136514255514, 37.52860122356238], [127.01552808510908, 37.52681610070689], [127.01553181770923, 37.52681255935514], [127.01554316254344, 37.52680176409273], [127.01567613296743, 37.52667369886854], [127.01577097576873, 37.5265905076339], [127.01603941531508, 37.52633717829731], [127.01606650452256, 37.52631114522639], [127.01624987337651, 37.52613356346614], [127.01625069905245, 37.52613275246788], [127.01638171020404, 37.52600588500229], [127.0163407120044, 37.526002691623304], [127.01606790407621, 37.52571197452942], [127.01597083475319, 37.52562261677215], [127.01572268891722, 37.525378918763195], [127.01560772743846, 37.525248927984066], [127.01554817673046, 37.52518446888932], [127.01540678524151, 37.525031505676765], [127.01537454979194, 37.52500059632755], [127.01530550793254, 37.52493477771852], [127.01522447107588, 37.52484852589576], [127.01513791383411, 37.52476216653348], [127.01503801602962, 37.52465799596387], [127.0149757850476, 37.524592689945486], [127.01496017072263, 37.524576176485624], [127.01495421917681, 37.5245698792079], [127.01494033590487, 37.52455459090162], [127.01493300391056, 37.524546518819555], [127.01488915904294, 37.52449809531071], [127.01478131788424, 37.52437900494087], [127.0146957443872, 37.524284121724165], [127.0146199019934, 37.524201355748126], [127.01456916698294, 37.52414589611044], [127.01454016752949, 37.5241143644846], [127.01452249396887, 37.5240946526601], [127.01448023299112, 37.52404397633364], [127.01443957878452, 37.523995272995045], [127.0144250844756, 37.52397781329539], [127.01441897445821, 37.5239704167934], [127.01440438962494, 37.523952758882096], [127.01439756682453, 37.5239447768099], [127.01439573383212, 37.523942623631534], [127.014382642582, 37.5239268576443], [127.01437544634763, 37.5239181367955], [127.01436638316827, 37.52390715465171], [127.01434758911307, 37.52388362270307], [127.01433827695197, 37.52387196483778], [127.01431423275332, 37.52384154985095], [127.01430822453635, 37.52383395511307], [127.01428611522607, 37.523806080716945], [127.01426959549032, 37.523785278524755], [127.01426331572972, 37.52377736846554], [127.01423025365715, 37.52373570100498], [127.01419489547997, 37.52369571864218], [127.01419241767331, 37.52369346642033], [127.01418720178891, 37.523688457447065], [127.01418304944555, 37.52368445747406], [127.0141676733881, 37.52366997112034], [127.01416183523915, 37.523664466665274], [127.01414641410112, 37.523650935368416], [127.01411339953172, 37.523621953880514], [127.01407807551357, 37.523582602174926], [127.0140581620185, 37.52356097139769], [127.01396913978981, 37.52346430403695], [127.01385987552396, 37.523340987287305], [127.01380065640048, 37.52327960865921], [127.01373597316993, 37.52321622134686], [127.01363288979958, 37.52311519436386], [127.01357230262175, 37.523056149336846], [127.01354923342872, 37.52303551889856], [127.01352186494026, 37.52301103263316], [127.0134736120049, 37.52297471840987], [127.01345370109358, 37.522967197113495], [127.01342588239186, 37.522956703327054], [127.0133795062848, 37.52291344220246], [127.01333887560536, 37.52286203548746], [127.01329753216574, 37.52280973684381], [127.01323636375945, 37.52271992271103], [127.01318773696728, 37.52260534795632]]]]"
서울특별시,강남구,대치1동,7421305.0,54055025000,"[[[[127.06886862996136, 37.510299937717235], [127.06887178668663, 37.51027600543615], [127.06887494239795, 37.51025094690916], [127.06888248960257, 37.51019153086034], [127.06888897995081, 37.51013916121018], [127.06889986227156, 37.51005299265401], [127.06891636000807, 37.50992261797476], [127.06892600547657, 37.50984462216243], [127.06893583138005, 37.50976605861713], [127.06895391235021, 37.50962301500296], [127.06896530973766, 37.50953122391699], [127.06898093213981, 37.50940873344221], [127.06900426457099, 37.509219510706245], [127.06902128667812, 37.50908153127782], [127.06904391169611, 37.50889822847972], [127.0690626858699, 37.50874673307723], [127.06908163865712, 37.50859271477329], [127.0691168948558, 37.50830690726474], [127.06912847127995, 37.5082134221651], [127.06914478395765, 37.50807938946989], [127.06915794232579, 37.507971820868974], [127.06917900448798, 37.50779949305391], [127.06923109855131, 37.507373741910456], [127.06924828770178, 37.50723379813587], [127.06926565621667, 37.50709216037732], [127.06929301387362, 37.5068657690524], [127.0693342459401, 37.50652393393556], [127.0693677440393, 37.50624713723784], [127.06962030749447, 37.504147387691575], [127.06970044867082, 37.50346567338708], [127.0697895237277, 37.502909255602965], [127.06981675995786, 37.50273918546375], [127.07007650005511, 37.50271425756207], [127.07021431402481, 37.50270094183966], [127.07057017431946, 37.50266694693722], [127.07076048076826, 37.50264824795395], [127.07137553694666, 37.5025893209689], [127.07193777144016, 37.50253549489979], [127.07227118344579, 37.50250376074778], [127.07288766408078, 37.50244679822265], [127.07341454998189, 37.50239945564207], [127.07379638437645, 37.50236514689099], [127.074235109618, 37.50232517967203], [127.0743534953715, 37.5023144118929], [127.07476112217697, 37.50227699369478], [127.07487437394627, 37.50226678719547], [127.07497544650417, 37.5022574350996], [127.07509559599549, 37.502246377160674], [127.07538536789365, 37.50221944569174], [127.07560233824283, 37.50219988430475], [127.07593574886077, 37.50216982467754], [127.07614477930811, 37.50214969966668], [127.07616810792373, 37.502147441442034], [127.07621068279548, 37.50214318884957], [127.07628489766758, 37.50213581678752], [127.07637995338634, 37.50212646729781], [127.0765301368282, 37.50211257774922], [127.07683581800568, 37.50208394775286], [127.07693528387702, 37.502074306685074], [127.07698758427098, 37.5020697682941], [127.07714091918875, 37.50201870977736], [127.0776392367842, 37.50185311061384], [127.07821404373354, 37.50166212363895], [127.07992606448416, 37.501089992063385], [127.0799268977154, 37.50108651365658], [127.08019749883901, 37.49996423925108], [127.08021741750352, 37.49988161342471], [127.08028937999201, 37.49958423592627], [127.07997687251779, 37.499065450632344], [127.0797395967862, 37.49866811436124], [127.07968801766218, 37.49858103993957], [127.07963356120669, 37.49848911101308], [127.07951250058333, 37.49829181819822], [127.07948559464529, 37.49824565976803], [127.07932775487755, 37.49803318216134], [127.07928847905214, 37.497988446398764], [127.07903958621279, 37.49771239074796], [127.07877954621458, 37.49742649393079], [127.0786432352173, 37.49751584496281], [127.07848907441428, 37.49761167663956], [127.07847988842667, 37.49759726664105], [127.07847633183516, 37.49759169177448], [127.07847197293427, 37.49757567485266], [127.07846498058274, 37.49755002796719], [127.07845200351835, 37.49751089702431], [127.07844085088477, 37.49747542294761], [127.07842917635323, 37.497438273351335], [127.07838643863306, 37.497424344692355], [127.07835847472937, 37.497415226754185], [127.07830302224855, 37.497397332928635], [127.0782947869905, 37.4973947073638], [127.0782851150873, 37.49739162322243], [127.07785366771488, 37.49725196863291], [127.07762176815005, 37.497176812747874], [127.07734992587751, 37.49708869865549], [127.07724457614796, 37.497054699456555], [127.07708745089163, 37.49700383956113], [127.07698908083394, 37.496971971036714], [127.07658794313606, 37.49684197818653], [127.07648994737242, 37.49681080277693], [127.07648844287151, 37.49681031719217], [127.07638673682014, 37.496777918692416], [127.07633907945385, 37.496762731009774], [127.07573796229225, 37.49657089103019], [127.07567255676119, 37.496550010902205], [127.07553563738668, 37.49650630820624], [127.07544543629051, 37.49647751469208], [127.0754354252571, 37.496474313399155], [127.07479836367266, 37.49627096733195], [127.07477291212338, 37.49626291917358], [127.07476541243402, 37.49626058122576], [127.0747608990331, 37.49625916044528], [127.07473694661871, 37.49623453296509], [127.07468183119884, 37.49617784020228], [127.07466870142792, 37.49611900407618], [127.0746573093462, 37.49606786140539], [127.07463125417975, 37.49595093684627], [127.0744066998328, 37.49524632298382], [127.07439040973581, 37.49521650094532], [127.07421553566277, 37.4948964565814], [127.07421417636876, 37.494894060759464], [127.07417478689018, 37.49483221336256], [127.07409131944087, 37.494701133212395], [127.07387158465212, 37.49441182191997], [127.07384642663378, 37.49437906797437], [127.07374314542987, 37.49424464797795], [127.0733413489193, 37.494243982915116], [127.07312597639503, 37.49424361810013], [127.07309478906845, 37.49424376313874], [127.073053356725, 37.494243941402814], [127.0722994430713, 37.49424610738404], [127.07218370599456, 37.49424643795638], [127.07214414842055, 37.494208088042136], [127.07209545701924, 37.49416089575607], [127.07209343090673, 37.494158788627594], [127.07209139347783, 37.49415667249585], [127.07182237847032, 37.49389340765543], [127.0718213146624, 37.49389248926893], [127.07181777297987, 37.49389004065764], [127.07180861893676, 37.49388373009743], [127.06975865617733, 37.49189315496802], [127.06954629664389, 37.49176633556294], [127.06814504714272, 37.49092944740251], [127.06689666326716, 37.49044730788861], [127.06597525607583, 37.49027766930649], [127.06566138099956, 37.49021987878973], [127.06111991564816, 37.489383479953105], [127.06099982080892, 37.48935452826647], [127.0592384895241, 37.48892996754248], [127.05826674067217, 37.48850076921489], [127.05707917079495, 37.48797622156561], [127.05707104962244, 37.487972567322295], [127.05701206850044, 37.48793723977963], [127.05697100572614, 37.48791264372508], [127.05659318436555, 37.487686534162826], [127.05642661563763, 37.48758684389771], [127.05622867012443, 37.4882153926019], [127.05545131770246, 37.49068307623736], [127.05543509440948, 37.49073433252768], [127.05548599584401, 37.49075908679014], [127.05530111618663, 37.49114997987262], [127.05447812644987, 37.49288899313856], [127.0544694881174, 37.49290617907605], [127.05439679690083, 37.49305994021107], [127.05437844987418, 37.49309993478973], [127.05421049717113, 37.49345758957015], [127.05312510596183, 37.49575251797744], [127.05303442150509, 37.49594458754022], [127.05286293170569, 37.49630788203274], [127.05280717194876, 37.496425874083386], [127.05239607140555, 37.497296362973366], [127.05175768700921, 37.49864813466683], [127.05111929093087, 37.49999990261034], [127.05054863257367, 37.50120832588475], [127.05048087185993, 37.50135166680836], [127.04984242979425, 37.50270342726028], [127.04920396473153, 37.50405518396562], [127.04898636795212, 37.504515906845704], [127.0505511093716, 37.504995896085774], [127.05187266514739, 37.505405573503715], [127.05281351662049, 37.50570137174795], [127.05507594991248, 37.50638372041285], [127.05628690481646, 37.50675510603102], [127.05661566695957, 37.50685603607305], [127.05733843293484, 37.50707756741256], [127.0581151079183, 37.50731596220827], [127.05939415008949, 37.5077081143271], [127.05940316614318, 37.50771065072232], [127.05960095778816, 37.507771370965386], [127.06068698465357, 37.50810448034713], [127.06186352446979, 37.50846513106812], [127.06412613297704, 37.50915884771745], [127.06508740366024, 37.50945369022677], [127.06638878354887, 37.509852800219186], [127.06650421380417, 37.50988821803973], [127.06728245256832, 37.51002490107861], [127.06744860511476, 37.51005409086604], [127.06752548186354, 37.51006700427183], [127.06805980720968, 37.51015623657169], [127.06817186575904, 37.51017616652027], [127.06886862996136, 37.510299937717235]]]]"
서울특별시,강남구,도곡2동,6567504.0,230668376000,"[[[[127.05286293170569, 37.49630788203274], [127.05303442150509, 37.49594458754022], [127.05312510596183, 37.49575251797744], [127.05421049717113, 37.49345758957015], [127.05437844987418, 37.49309993478973], [127.05439679690083, 37.49305994021107], [127.0544694881174, 37.49290617907605], [127.05447812644987, 37.49288899313856], [127.05530111618663, 37.49114997987262], [127.05548599584401, 37.49075908679014], [127.05543509440948, 37.49073433252768], [127.05545131770246, 37.49068307623736], [127.05622867012443, 37.4882153926019], [127.05642661563763, 37.48758684389771], [127.0517595453581, 37.48479328636085], [127.05151971637812, 37.48464979556402], [127.04795895780533, 37.482536707066096], [127.0446584403949, 37.480726386549115], [127.04400507677474, 37.47994190484767], [127.04388936026083, 37.48056053815716], [127.04386271704037, 37.48060925585996], [127.0435470249693, 37.48122177038144], [127.043511360608, 37.481253038807424], [127.0435071250976, 37.48126064476612], [127.04343741577044, 37.48138878293278], [127.04341235323814, 37.48143467983161], [127.04335851545632, 37.48151888849399], [127.04331809758483, 37.481582252218224], [127.0432838586009, 37.48163576579728], [127.04313683761899, 37.48186642000282], [127.04315615133194, 37.48197339811497], [127.04315738526728, 37.481976217814754], [127.04303792995522, 37.482231351385536], [127.04306338416104, 37.48225894011219], [127.04295139215908, 37.48227192682822], [127.04288098370748, 37.48242737424297], [127.0424906888006, 37.48328938108875], [127.04224842394734, 37.4838241460173], [127.04212702506366, 37.48409252397519], [127.04198533377937, 37.484409607858275], [127.04193222247399, 37.48452704450042], [127.04187398372532, 37.484655448050844], [127.04182952276946, 37.48475401472493], [127.0417532935668, 37.48492213146325], [127.04168447227585, 37.48507364018096], [127.04165341597778, 37.48514263137144], [127.04161812384687, 37.4852195077493], [127.04160894208297, 37.485239224766715], [127.04160894343586, 37.48524175657901], [127.0416154949467, 37.4852510436759], [127.04166623146008, 37.485321142342265], [127.04175039256505, 37.4854371175878], [127.04172388775983, 37.48543345953627], [127.04141098648215, 37.485390209433554], [127.0408625736375, 37.485314934497666], [127.04077051953391, 37.48530228803225], [127.04070179270435, 37.4852927422145], [127.04063006947989, 37.48528290902838], [127.04056681554422, 37.48527420826114], [127.04045761935072, 37.48525903540328], [127.04034949748167, 37.485244150411695], [127.04028236513957, 37.485234883136094], [127.04016363683915, 37.48521830757188], [127.04001840395651, 37.485198082463945], [127.03992229077025, 37.485184878039355], [127.03982741018791, 37.48517196145725], [127.03968960636723, 37.48515257146687], [127.03958589467157, 37.48513824297192], [127.03949048265312, 37.485125046980016], [127.0393678763882, 37.48510819255179], [127.03917370548893, 37.485081224564695], [127.03912741294289, 37.485074761112166], [127.03907282092389, 37.485067453338765], [127.03898218075587, 37.48505481404002], [127.03888606779569, 37.48504132946176], [127.03878360027709, 37.48502728818908], [127.03862617877361, 37.48500537133088], [127.03848977786694, 37.484986547130525], [127.03836363253708, 37.484968575525826], [127.03830285526949, 37.48495986376367], [127.0382777642666, 37.48495649281887], [127.03817158813574, 37.484941884538316], [127.03810674026025, 37.48493260630731], [127.03801310403377, 37.48491968788226], [127.03796115798306, 37.4849123877877], [127.03794243303014, 37.4849098527389], [127.03785975321802, 37.484897489434665], [127.03773642311569, 37.48487866034308], [127.03764014046325, 37.48486404855156], [127.03741504475502, 37.48483174418734], [127.03722830422817, 37.484805896995375], [127.03707123414574, 37.484783977958294], [127.03678696819901, 37.48474436504856], [127.03664473364641, 37.484724702527515], [127.03655904683592, 37.48471261851695], [127.03646559205028, 37.48469968980107], [127.036420182018, 37.48469351334664], [127.03593220481271, 37.48462551377662], [127.0358168367387, 37.484609500494386], [127.03574015084898, 37.48459882784813], [127.03557797082203, 37.48457634968436], [127.03524617085165, 37.48453026856138], [127.03509458597097, 37.484509192270515], [127.03461031995187, 37.48444175381465], [127.03437092356788, 37.484408312391544], [127.03408735028397, 37.48436897210172], [127.03161154010932, 37.48955488790279], [127.0318753494837, 37.48963591044206], [127.03196396857241, 37.489450056317494], [127.0320101130727, 37.48953226069914], [127.03230308802924, 37.489622284756], [127.03259728499452, 37.48971258707353], [127.03295863421934, 37.489823431632544], [127.03304610781245, 37.489850438330734], [127.03326132565142, 37.4899162618432], [127.03326804316977, 37.48991851253886], [127.0333915468781, 37.48995649248615], [127.03349174311965, 37.48998715348186], [127.03355305967816, 37.490006003817506], [127.0336827496508, 37.49004595497279], [127.03369618449298, 37.4900498886856], [127.03381263186276, 37.490085617612806], [127.03398808916968, 37.49013962953703], [127.03405135108986, 37.49015903769905], [127.03420190642547, 37.490205172407485], [127.0344360349911, 37.49027718742437], [127.03455707449243, 37.490314319897166], [127.03455820150437, 37.49045988517561], [127.03483632303148, 37.490545122777526], [127.03505667877334, 37.49061263544252], [127.03679756578937, 37.4911470972455], [127.03697303903292, 37.491201104721625], [127.03923489674992, 37.49189530055755], [127.04088165729247, 37.49240072888029], [127.04088024530711, 37.492403549480365], [127.04149679810035, 37.49259283173629], [127.04362320285158, 37.49324531789998], [127.04375873958179, 37.49328694075649], [127.04602072289056, 37.49398100636421], [127.04671700171832, 37.494191350693654], [127.04788992429303, 37.49459521968821], [127.04828278260689, 37.49473049407236], [127.05054490682252, 37.49550950913589], [127.05180960182973, 37.49594511528112], [127.05280707798381, 37.4962884717401], [127.05286293170569, 37.49630788203274]]]]"
